time,stormy,blue_sky,cloudy
1444,0.07991538168593909,0.18191764433559895,0.10746878663769871
1445,0.10001879144278794,0.2809245525925811,0.15146612699824402
1446,0.09971184799698042,0.2785076114132791,0.18122134902919118
1447,0.16032864733827118,0.34598339730691097,0.1729500413890035
1448,0.18215786568586215,0.35038223231618915,0.19894043182573534
1449,0.08234885385847142,0.2164246847815668,0.0917618503646612
1450,0.028136814966774507,0.07163541575588173,0.035261565722982495
1451,0.0060319934501717135,0.00944320234982992,0.0047883280520640325
1452,0.0,0.0,0.0
1453,0.0,0.0,0.0
1454,0.0,0.0,0.0
1455,0.0,0.0,0.0
1456,0.0,0.0,0.0
1457,0.0,0.0,0.0
1458,0.0,0.0,0.0
1459,0.0,0.0,0.0
1460,0.0,0.0,0.0
1461,0.0,0.0,0.0
1462,0.0,0.0,0.0
1463,0.0,0.0,0.0
1464,0.0,0.0,0.0
1465,0.0,0.0,0.0
1466,0.01000485675652711,0.014907891863965642,0.009245492250503059
1467,0.09278835031295526,0.21380223743391175,0.1346626456729583
1468,0.1483605605806278,0.5177114718374953,0.2933018710379109
1469,0.3185092560908782,0.7560962256225351,0.40718828227945364
1470,0.4083580149699484,0.7471286312381384,0.3958327258171277
1471,0.25858378693558837,0.7119102273447498,0.369630498129917
1472,0.2676290558329895,0.6306940052171042,0.4009198090067862
1473,0.23920062688858268,0.5333209896581669,0.26600683488415783
1474,0.08514505407573876,0.26169884913783303,0.14404102595216864
1475,0.02033380956183789,0.038888883679445416,0.027147783542621984
1476,0.00048790518513922184,0.0011106183569418386,0.00079852201728091
1477,0.0,0.0,0.0
1478,0.0,0.0,0.0
1479,0.0,0.0,0.0
1480,0.0,0.0,0.0
1481,0.0,0.0,0.0
1482,0.0,0.0,0.0
1483,0.0,0.0,0.0
1484,0.0,0.0,0.0
1485,0.0,0.0,0.0
1486,0.0,0.0,0.0
1487,0.0,0.0,0.0
1488,0.0,0.0,0.0
1489,0.0,0.0,0.0
1490,0.003558513483286043,0.008534040175201435,0.005329450626414025
1491,0.06197723414247967,0.10357763257143374,0.052676593602091315
1492,0.08738432230644945,0.2521416410409033,0.17567001282973022
1493,0.11354167354001511,0.26293427876453146,0.18535942721721765
1494,0.16420695980945368,0.28719085518259796,0.18963788416934174
1495,0.15763708998358028,0.29237352144732104,0.18731945243852413
1496,0.1101594557955278,0.19543736167094825,0.12165599688805497
1497,0.07077537502876183,0.12803983510730016,0.08186649121846022
1498,0.05542137523746545,0.11085167152801217,0.050548743662618904
1499,0.02628487666124556,0.05004697459948416,0.03166782957541184
1500,0.0011556722152333276,0.002537178091287584,0.0013329924215963295
1501,0.0,0.0,0.0
1502,0.0,0.0,0.0
1503,0.0,0.0,0.0
1504,0.0,0.0,0.0
1505,0.0,0.0,0.0
1506,0.0,0.0,0.0
1507,0.0,0.0,0.0
1508,0.0,0.0,0.0
1509,0.0,0.0,0.0
1510,0.0,0.0,0.0
1511,0.0,0.0,0.0
1512,0.0,0.0,0.0
1513,0.0,0.0,0.0
1514,0.00049173193141573,0.0011632977385278359,0.0007168722577345877
1515,0.007317378737425074,0.017414386220367548,0.010845271209343829
1516,0.02931052384458959,0.06285940789245281,0.031855832360831754
1517,0.05236654866635943,0.12033953998024806,0.06830486668152522
1518,0.05407105918912281,0.1528558309638181,0.12500807651589102
1519,0.11172170883124727,0.20490633820125786,0.15584915376136904
1520,0.1001586424979582,0.19510543605704836,0.10240862013333378
1521,0.06754338221197025,0.14993776922064714,0.05664925993773476
1522,0.035324017668511246,0.08981632580178177,0.056206665225342595
1523,0.011313570137174258,0.03693099940735866,0.020121506887723545
1524,0.00046277932239289474,0.0012345620344651445,0.0008061041859183579
1525,0.0,0.0,0.0
1526,0.0,0.0,0.0
1527,0.0,0.0,0.0
1528,0.0,0.0,0.0
1529,0.0,0.0,0.0
1530,0.0,0.0,0.0
1531,0.0,0.0,0.0
1532,0.0,0.0,0.0
1533,0.0,0.0,0.0
1534,0.0,0.0,0.0
1535,0.0,0.0,0.0
1536,0.0,0.0,0.0
1537,0.0,0.0,0.0
1538,0.0022980498985738273,0.007261870549467382,0.003688599792928134
1539,0.008298177368201567,0.0457419434037242,0.02672523272172851
1540,0.03629914119313035,0.07040336452207029,0.050549928638805225
1541,0.08803927075670667,0.17646962265091046,0.09769032311975506
1542,0.07860285873166487,0.1544204654501065,0.0871803827945205
1543,0.03861468181901669,0.1057889587353456,0.07692837153444783
1544,0.028145842813684607,0.08900794030434092,0.041846315934368584
1545,0.021328219598692594,0.04298827994181353,0.028800527081690532
1546,0.007603067665542246,0.026386487729189407,0.017773951655713775
1547,0.0021207167599277864,0.0044139143692997805,0.002565917241238559
1548,0.0,0.0,0.0
1549,0.0,0.0,0.0
1550,0.0,0.0,0.0
1551,0.0,0.0,0.0
1552,0.0,0.0,0.0
1553,0.0,0.0,0.0
1554,0.0,0.0,0.0
1555,0.0,0.0,0.0
1556,0.0,0.0,0.0
1557,0.0,0.0,0.0
1558,0.0,0.0,0.0
1559,0.0,0.0,0.0
1560,0.0,0.0,0.0
1561,0.0,0.0,0.0
1562,0.0007727279219181174,0.00393987791619031,0.0017222991819095545
1563,0.010002877173813785,0.02390271858735599,0.01182926725787033
1564,0.017784216080986542,0.037981211659725976,0.025507157410720877
1565,0.018874689771527148,0.05039633674117929,0.032503721322536226
1566,0.020774661940621976,0.05345172182991355,0.026943443417502135
1567,0.02151216294904599,0.04572561897080181,0.022295966798131873
1568,0.018905997787124013,0.06700254122945828,0.03612851153807735
1569,0.02637858920365686,0.06304622277522365,0.03853598186068171
1570,0.015644514634978932,0.03277431457703222,0.020105406314922896
1571,0.002621997403781525,0.00874867839695118,0.004826498947967115
1572,0.0,0.0,0.0
1573,0.0,0.0,0.0
1574,0.0,0.0,0.0
1575,0.0,0.0,0.0
1576,0.0,0.0,0.0
1577,0.0,0.0,0.0
1578,0.0,0.0,0.0
1579,0.0,0.0,0.0
1580,0.0,0.0,0.0
1581,0.0,0.0,0.0
1582,0.0,0.0,0.0
1583,0.0,0.0,0.0
1584,0.0,0.0,0.0
1585,0.0,0.0,0.0
1586,0.037788023353523735,0.08284560150562277,0.054778177519459174
1587,0.14269554255623365,0.3397816391861483,0.21822403464310022
1588,0.2140446216807207,0.6472740887665717,0.4010473078596986
1589,0.33263380995123293,0.7407587087327843,0.44251004455897847
1590,0.28751942432265354,0.9433872480843716,0.5470393532993554
1591,0.1536121992697485,0.9901479670878228,0.5987522340571916
1592,0.36642413080022684,0.8614512176657841,0.4279107177916943
1593,0.3288491706485011,0.6564028723104938,0.4033930037496735
1594,0.10521899582188064,0.48443046841855314,0.20397429673482828
1595,0.08020441283533027,0.2105478027031044,0.15482031068317348
1596,0.016295547356915074,0.034412039819688406,0.02596852137604122
1597,0.0,0.0,0.0
1598,0.0,0.0,0.0
1599,0.0,0.0,0.0
1600,0.0,0.0,0.0
1601,0.0,0.0,0.0
1602,0.0,0.0,0.0
1603,0.0,0.0,0.0
1604,0.0,0.0,0.0
1605,0.0,0.0,0.0
1606,0.0,0.0,0.0
1607,0.0,0.0,0.0
1608,0.0,0.0,0.0
1609,0.0,0.0,0.0
1610,0.0,0.0,0.0
1611,0.005498894706085349,0.020061138568787613,0.010957734291221717
1612,0.029415548885735793,0.053152681126719704,0.031426935939378516
1613,0.06005038619644381,0.16793087578225918,0.06907222973107234
1614,0.07325670531342249,0.17063109717945837,0.10851536061833582
1615,0.1360055856262247,0.19548713490806283,0.1044093181832921
1616,0.09166842531472635,0.213319609416864,0.11029244491343833
1617,0.0531026118738102,0.1429331255937363,0.08941784225481736
1618,0.0320154968265612,0.08500384172749913,0.03826777783246366
1619,0.01906018169850994,0.03898360584601239,0.016301134084221514
1620,0.0015339811231613295,0.0038881839697510454,0.0023012616583505795
1621,0.0,0.0,0.0
1622,0.0,0.0,0.0
1623,0.0,0.0,0.0
1624,0.0,0.0,0.0
1625,0.0,0.0,0.0
1626,0.0,0.0,0.0
1627,0.0,0.0,0.0
1628,0.0,0.0,0.0
1629,0.0,0.0,0.0
1630,0.0,0.0,0.0
1631,0.0,0.0,0.0
1632,0.0,0.0,0.0
1633,0.0,0.0,0.0
1634,0.04292006694461982,0.08748131504500656,0.06508863667238368
1635,0.1447850734078771,0.4163267900136853,0.22911592937546302
1636,0.20790669942144327,0.6728069574775308,0.28362143364020326
1637,0.35470337888981235,0.7613027410983604,0.4680703617308686
1638,0.5162705715966739,0.929631965050553,0.5169070151542539
1639,0.29493503143092953,0.8355450591887099,0.45718958676738897
1640,0.35872926920643494,0.823223741858582,0.46134921121521055
1641,0.4007637847134643,0.8436591475418659,0.5321985245902222
1642,0.2366692490810811,0.564129785082267,0.3306790863338171
1643,0.15157593593574262,0.28162145979765124,0.2521785622104205
1644,0.021263074948006846,0.06445816259698078,0.028400331042968126
1645,0.0,0.0,0.0
1646,0.0,0.0,0.0
1647,0.0,0.0,0.0
1648,0.0,0.0,0.0
1649,0.0,0.0,0.0
1650,0.0,0.0,0.0
1651,0.0,0.0,0.0
1652,0.0,0.0,0.0
1653,0.0,0.0,0.0
1654,0.0,0.0,0.0
1655,0.0,0.0,0.0
1656,0.0,0.0,0.0
1657,0.0,0.0,0.0
1658,0.014775792508465327,0.04441325562678129,0.02470609707950013
1659,0.07122259130909693,0.13694190113771373,0.08292295978144144
1660,0.13013257038720122,0.2734120246860218,0.1204063852875948
1661,0.1928362931838524,0.48258753118271663,0.3065165573054711
1662,0.1795962543018637,0.8021460047725115,0.3745954932871713
1663,0.31447994572403865,0.8598727073876308,0.4578412126802742
1664,0.45590240517102426,0.9452752862232193,0.553773251489374
1665,0.3190341572066417,0.7946815291963393,0.5258737696571559
1666,0.1928336324033853,0.579046867395724,0.4138343341798335
1667,0.11732537455594352,0.31285331137816946,0.21025633402397753
1668,0.026866852121920942,0.05080958231906157,0.030709267954511798
1669,0.0,0.0,0.0
1670,0.0,0.0,0.0
1671,0.0,0.0,0.0
1672,0.0,0.0,0.0
1673,0.0,0.0,0.0
1674,0.0,0.0,0.0
1675,0.0,0.0,0.0
1676,0.0,0.0,0.0
1677,0.0,0.0,0.0
1678,0.0,0.0,0.0
1679,0.0,0.0,0.0
1680,0.0,0.0,0.0
1681,0.0,0.0,0.0
1682,0.002048149069634936,0.006808260827256875,0.0030153604008278175
1683,0.010116282635271047,0.02154728414392338,0.014903579579026473
1684,0.014901744814476769,0.0455586260449931,0.030806261978064783
1685,0.02660702137038472,0.04927103071777049,0.0404072028482651
1686,0.021769836972967714,0.057182326928072943,0.03591379102665431
1687,0.024965566348189628,0.054801010409643365,0.037075652172029246
1688,0.02166148027333918,0.05119564015884804,0.02676959545633449
1689,0.013275066073628584,0.034152477554412745,0.021115862243378667
1690,0.007821371322065384,0.017882966661149826,0.009268152307837382
1691,0.0018100385373509902,0.004379623533524416,0.0028463443035368
1692,0.0,0.0,0.0
1693,0.0,0.0,0.0
1694,0.0,0.0,0.0
1695,0.0,0.0,0.0
1696,0.0,0.0,0.0
1697,0.0,0.0,0.0
1698,0.0,0.0,0.0
1699,0.0,0.0,0.0
1700,0.0,0.0,0.0
1701,0.0,0.0,0.0
1702,0.0,0.0,0.0
1703,0.0,0.0,0.0
1704,0.0,0.0,0.0
1705,0.0,0.0,0.0
1706,0.0022690294804810925,0.00452535818726072,0.0031137468543082185
1707,0.0096598347088533,0.015616034963974868,0.010797926726936807
1708,0.013141888884767052,0.031676673417772055,0.02036227391639841
1709,0.014491694503185689,0.0406483984702026,0.02583436574029904
1710,0.032367527547220956,0.05925748955850676,0.040018600409912695
1711,0.04294064575720833,0.11579455356896527,0.06923994422009186
1712,0.031100634993845605,0.1454617298476448,0.06901523657784805
1713,0.06841483362265993,0.1515067690309912,0.08540058877950704
1714,0.03705677605658245,0.10394919133134993,0.05657847021120657
1715,0.02012881354255294,0.04958024656969617,0.024215549559075414
1716,0.004798782297512113,0.01035267237840068,0.00694545297715196
1717,0.0,0.0,0.0
1718,0.0,0.0,0.0
1719,0.0,0.0,0.0
1720,0.0,0.0,0.0
1721,0.0,0.0,0.0
1722,0.0,0.0,0.0
1723,0.0,0.0,0.0
1724,0.0,0.0,0.0
1725,0.0,0.0,0.0
1726,0.0,0.0,0.0
1727,0.0,0.0,0.0
1728,0.0,0.0,0.0
1729,0.0,0.0,0.0
1730,0.002865920410576889,0.007054574725136933,0.0033467548035445035
1731,0.009301366407763604,0.025924421157162196,0.0151716345949349
1732,0.020420379615860296,0.045158494562947356,0.02995647091466323
1733,0.023953783107545194,0.05725371904765764,0.034375288344668624
1734,0.03189968046068128,0.06045541421281764,0.03363779994187315
1735,0.016918446957817062,0.06042486481317914,0.03846991620163519
1736,0.01617990208149995,0.04473963865035204,0.024713144667596453
1737,0.014549129190156983,0.04186830393209359,0.03379448873732302
1738,0.015470799739131296,0.029365035538209284,0.01849683961706913
1739,0.008052736047098311,0.01408727000119925,0.006932031542656195
1740,0.0004895550781462528,0.0010512625553596023,0.000648600372167166
1741,0.0,0.0,0.0
1742,0.0,0.0,0.0
1743,0.0,0.0,0.0
1744,0.0,0.0,0.0
1745,0.0,0.0,0.0
1746,0.0,0.0,0.0
1747,0.0,0.0,0.0
1748,0.0,0.0,0.0
1749,0.0,0.0,0.0
1750,0.0,0.0,0.0
1751,0.0,0.0,0.0
1752,0.0,0.0,0.0
1753,0.0,0.0,0.0
1754,0.009920164679144963,0.019868145789257306,0.01202446761431849
1755,0.022945170762586647,0.04320080621278483,0.02111714041507764
1756,0.023340247129787082,0.057143400587743344,0.03138184337376069
1757,0.042860696739861155,0.07623305563452745,0.05079121674815082
1758,0.06942892170888078,0.12773766142339796,0.059469168816210775
1759,0.05683423008225642,0.11669525694774943,0.07763380164005758
1760,0.047143748158536884,0.07718877485111293,0.05585981429029452
1761,0.03273012669910979,0.07565315498583793,0.04805198463862704
1762,0.015226300916704778,0.03131948752461016,0.022176384376463045
1763,0.004077641025723398,0.016940788973245142,0.005887563059843879
1764,0.0004753937511870052,0.0011588739569516515,0.0008535333716638513
1765,0.0,0.0,0.0
1766,0.0,0.0,0.0
1767,0.0,0.0,0.0
1768,0.0,0.0,0.0
1769,0.0,0.0,0.0
1770,0.0,0.0,0.0
1771,0.0,0.0,0.0
1772,0.0,0.0,0.0
1773,0.0,0.0,0.0
1774,0.0,0.0,0.0
1775,0.0,0.0,0.0
1776,0.0,0.0,0.0
1777,0.0,0.0,0.0
1778,0.024681767987606795,0.05603593520518075,0.024159809078445352
1779,0.06030610628176602,0.1510115129578591,0.09979183709148169
1780,0.07510796500925866,0.27373743590128113,0.14402495389268652
1781,0.08604565247899783,0.18949115623859408,0.1254404480307918
1782,0.053477778277325666,0.155768519465871,0.09555883303023997
1783,0.08236880028076132,0.19831993878944518,0.08115556148129106
1784,0.05692332523286644,0.1187892423438089,0.08358715097572045
1785,0.025505629203852496,0.08772565966796281,0.04783463051232915
1786,0.0206394800609806,0.05310397484798679,0.033328649172313436
1787,0.009770040267141658,0.021135554871778407,0.014556896931325024
1788,0.001595752353125754,0.0035198048930496577,0.002524773192147803
1789,0.0,0.0,0.0
1790,0.0,0.0,0.0
1791,0.0,0.0,0.0
1792,0.0,0.0,0.0
1793,0.0,0.0,0.0
1794,0.0,0.0,0.0
1795,0.0,0.0,0.0
1796,0.0,0.0,0.0
1797,0.0,0.0,0.0
1798,0.0,0.0,0.0
1799,0.0,0.0,0.0
1800,0.0,0.0,0.0
1801,0.0,0.0,0.0
1802,0.017595532255667103,0.04877914084885241,0.031160477466502474
1803,0.03556011319534916,0.13630879441103694,0.07118153339148615
1804,0.043796986435293554,0.15839354506915077,0.08858253350990333
1805,0.04577257836372644,0.16899546092476578,0.10889453394553071
1806,0.06478565780744125,0.14806202922198766,0.08782884375944301
1807,0.05398550522765335,0.11611021472479956,0.07196123308018992
1808,0.025641069734758996,0.10724976843289855,0.06115676103674819
1809,0.031833206896011025,0.057016754573137,0.03713449353020387
1810,0.02393977642607777,0.07043239872781845,0.048019134584910805
1811,0.01646973763835376,0.04050050100956791,0.020966991987610345
1812,0.00528977650260434,0.009216380004294573,0.007198358563610319
1813,0.0,0.0,0.0
1814,0.0,0.0,0.0
1815,0.0,0.0,0.0
1816,0.0,0.0,0.0
1817,0.0,0.0,0.0
1818,0.0,0.0,0.0
1819,0.0,0.0,0.0
1820,0.0,0.0,0.0
1821,0.0,0.0,0.0
1822,0.0,0.0,0.0
1823,0.0,0.0,0.0
1824,0.0,0.0,0.0
1825,0.0005441940649569409,0.0014801372989634977,0.0007951552078079087
1826,0.052388652362265864,0.15427195974740945,0.08587197522046881
1827,0.22951137919491646,0.3502095949305578,0.25034090417850663
1828,0.2695776527243656,0.6136845720653237,0.36727673653903536
1829,0.3392742345110717,0.7255320958660035,0.38446768114047813
1830,0.419553760109357,0.9427217027789779,0.508840965685832
1831,0.3992943908154052,0.9401420979268381,0.6306130827863866
1832,0.42386332833462304,0.8827883514874725,0.5698233546353562
1833,0.3336175348242351,0.7338515824056698,0.45632612332169586
1834,0.21981688753051407,0.5872045526224482,0.40642464148105883
1835,0.16620660928138914,0.3605011357881623,0.18415492387448051
1836,0.035092091513381975,0.10846114202436721,0.06073836560696444
1837,0.0,0.0,0.0
1838,0.0,0.0,0.0
1839,0.0,0.0,0.0
1840,0.0,0.0,0.0
1841,0.0,0.0,0.0
1842,0.0,0.0,0.0
1843,0.0,0.0,0.0
1844,0.0,0.0,0.0
1845,0.0,0.0,0.0
1846,0.0,0.0,0.0
1847,0.0,0.0,0.0
1848,0.0,0.0,0.0
1849,0.0016281583085615053,0.0030438803276342627,0.0020305643355037037
1850,0.06748347669742105,0.19316338848892498,0.12092767035709152
1851,0.25949440718694433,0.45541790448062885,0.22955840338578473
1852,0.217343336906705,0.7499879268597822,0.39048136869600053
1853,0.4149327075700611,0.794098596536404,0.48578499850013
1854,0.4644450714165265,0.913063164708685,0.6367225816595565
1855,0.3428868794411297,1.0392785039968349,0.57084408992286
1856,0.4845488697448761,1.014441682025784,0.6629526758866999
1857,0.3182468835218702,0.7584297914946281,0.37870511840351867
1858,0.2739543299966966,0.6310162678480149,0.36932979924850423
1859,0.16306997700190784,0.38112698830820546,0.2225613392145938
1860,0.04671063608188274,0.11878707269396302,0.07315289469683392
1861,0.0,0.0,0.0
1862,0.0,0.0,0.0
1863,0.0,0.0,0.0
1864,0.0,0.0,0.0
1865,0.0,0.0,0.0
1866,0.0,0.0,0.0
1867,0.0,0.0,0.0
1868,0.0,0.0,0.0
1869,0.0,0.0,0.0
1870,0.0,0.0,0.0
1871,0.0,0.0,0.0
1872,0.0,0.0,0.0
1873,0.0,0.0,0.0
1874,0.0006310308746119609,0.001321494410685497,0.0007642993154733333
1875,0.01598920952697489,0.03026442595881031,0.017569916359946567
1876,0.07100531157474717,0.18669153965164603,0.09102169885140837
1877,0.19546374755122325,0.42723347511262105,0.3215127368966664
1878,0.20496351972074528,0.7607913496230978,0.5714144192379008
1879,0.19838234585473027,0.5148502251169754,0.35743644828495397
1880,0.27915505642896105,0.5244812977428678,0.37910005109762124
1881,0.1686973620004799,0.27563598208121487,0.2245050368450923
1882,0.06062698316273325,0.18578768344422783,0.09933277937340716
1883,0.06787605040904543,0.18436927101690048,0.07919339974442947
1884,0.024370611790901258,0.06014071144771195,0.037518643710216557
1885,0.0,0.0,0.0
1886,0.0,0.0,0.0
1887,0.0,0.0,0.0
1888,0.0,0.0,0.0
1889,0.0,0.0,0.0
1890,0.0,0.0,0.0
1891,0.0,0.0,0.0
1892,0.0,0.0,0.0
1893,0.0,0.0,0.0
1894,0.0,0.0,0.0
1895,0.0,0.0,0.0
1896,0.0,0.0,0.0
1897,0.0,0.0,0.0
1898,0.029472873074088562,0.05909200343563179,0.04246726868411996
1899,0.0795063826253072,0.22738169998900312,0.11138511033028439
1900,0.2045206631219354,0.4822806360339235,0.23180717212688473
1901,0.23657535186937032,0.5634473941213269,0.36982884808321
1902,0.35310272926995584,0.7248816882278069,0.3508628297332219
1903,0.28136925087118014,0.5670427860780429,0.38140627751641537
1904,0.2270211805182038,0.6219602754845658,0.2908301528544596
1905,0.2195429921101542,0.4934830046701377,0.25966359915331183
1906,0.10527410213149707,0.39755399400752756,0.22734437299840443
1907,0.06623227628164233,0.1758719037631786,0.10023026945314206
1908,0.016366122472484063,0.054513839538277015,0.02466334960242186
1909,0.0,0.0,0.0
1910,0.0,0.0,0.0
1911,0.0,0.0,0.0
1912,0.0,0.0,0.0
1913,0.0,0.0,0.0
1914,0.0,0.0,0.0
1915,0.0,0.0,0.0
1916,0.0,0.0,0.0
1917,0.0,0.0,0.0
1918,0.0,0.0,0.0
1919,0.0,0.0,0.0
1920,0.0,0.0,0.0
1921,0.0005747910256117534,0.0012177829799705432,0.0006654296094372923
1922,0.0121744966202066,0.035557720111638574,0.021520153207378812
1923,0.060775263623689346,0.14853632888288892,0.07594097001045821
1924,0.24193362730544912,0.3819292995370601,0.3237347147359787
1925,0.18648412416450044,0.552757507537008,0.3314731787020413
1926,0.09458998787881558,0.4527201567246128,0.24761494221911262
1927,0.07966652865022614,0.21596730757244317,0.09038897884302977
1928,0.051248060933987996,0.08755128168427619,0.07537936091898116
1929,0.03687924150736915,0.05909395194718232,0.036234624558289984
1930,0.012065441297752265,0.0331576138908975,0.02478153318259711
1931,0.014841087902738609,0.03169908885111497,0.021211192683827672
1932,0.001360406862965984,0.003963428251089729,0.0019611508429708885
1933,0.0,0.0,0.0
1934,0.0,0.0,0.0
1935,0.0,0.0,0.0
1936,0.0,0.0,0.0
1937,0.0,0.0,0.0
1938,0.0,0.0,0.0
1939,0.0,0.0,0.0
1940,0.0,0.0,0.0
1941,0.0,0.0,0.0
1942,0.0,0.0,0.0
1943,0.0,0.0,0.0
1944,0.0,0.0,0.0
1945,0.0009260779327912731,0.0025225650643338642,0.0014858013696032776
1946,0.022583821654389186,0.04862977141190128,0.03438495092590277
1947,0.037777602615994166,0.10086870901230073,0.06342340338063186
1948,0.31549158791476667,0.648290099118447,0.343030954591691
1949,0.3142364985521311,0.717138805701372,0.4630398322660771
1950,0.23234166228910452,0.86632306637553,0.5360863323232872
1951,0.45273692450162156,0.8029758581477937,0.5510168156109151
1952,0.27185937522272213,0.7846763640734139,0.4064918311479765
1953,0.25034305889382796,0.6592554293510849,0.508065423452062
1954,0.19907610950923418,0.5954992333705333,0.3582787123324593
1955,0.17848426660878292,0.39524833759126793,0.22267418162338837
1956,0.026065364652793865,0.09617618616755466,0.0746514865177936
1957,0.0,0.0,0.0
1958,0.0,0.0,0.0
1959,0.0,0.0,0.0
1960,0.0,0.0,0.0
1961,0.0,0.0,0.0
1962,0.0,0.0,0.0
1963,0.0,0.0,0.0
1964,0.0,0.0,0.0
1965,0.0,0.0,0.0
1966,0.0,0.0,0.0
1967,0.0,0.0,0.0
1968,0.0,0.0,0.0
1969,0.0,0.0,0.0
1970,0.020136804200211102,0.041633810639150906,0.01625113831576974
1971,0.05354989549872871,0.2735719413620912,0.1667764393907108
1972,0.2782703182052642,0.47766839390130394,0.3864753014269271
1973,0.2618147042138263,0.5489317466238421,0.37534223453585386
1974,0.18331151776279098,0.3838120100354889,0.23571061257528997
1975,0.12035966837438009,0.321988190910478,0.1837648334956415
1976,0.1353428911116909,0.25374923734766247,0.13094273056641803
1977,0.11419250807275887,0.22006584710256402,0.1343550066595292
1978,0.06044784935012238,0.15752289343969444,0.14200358008254288
1979,0.048663470584120815,0.07890691110738808,0.07961221188334737
1980,0.0169190417149266,0.05673490514473971,0.029621012946072497
1981,0.0,0.0,0.0
1982,0.0,0.0,0.0
1983,0.0,0.0,0.0
1984,0.0,0.0,0.0
1985,0.0,0.0,0.0
1986,0.0,0.0,0.0
1987,0.0,0.0,0.0
1988,0.0,0.0,0.0
1989,0.0,0.0,0.0
1990,0.0,0.0,0.0
1991,0.0,0.0,0.0
1992,0.0,0.0,0.0
1993,0.002854151923600532,0.005919980663210328,0.00329099543568329
1994,0.05244419243390751,0.12078975410078124,0.07800384374537432
1995,0.10986971931352733,0.2371024788043308,0.14533862277399348
1996,0.1332892302521252,0.2613402928754092,0.17509759826701685
1997,0.16513682648576852,0.4360836372863765,0.26430248704970855
1998,0.23362386564151622,0.5515502053261233,0.3043228984217027
1999,0.24509360765914853,0.6909995031221836,0.3342036242692275
2000,0.2659765360890755,0.729080427971002,0.39146007785058906
2001,0.314149642004706,0.7685267420360337,0.3485304877762196
2002,0.21879416410800204,0.6452209950456371,0.39951925423842977
2003,0.15530647336894776,0.3673009980332115,0.2447587313308581
2004,0.03727662399655457,0.1552096973068043,0.09072635141844614
2005,0.0010426587414745878,0.002486690488339896,0.0012091191898849713
2006,0.0,0.0,0.0
2007,0.0,0.0,0.0
2008,0.0,0.0,0.0
2009,0.0,0.0,0.0
2010,0.0,0.0,0.0
2011,0.0,0.0,0.0
2012,0.0,0.0,0.0
2013,0.0,0.0,0.0
2014,0.0,0.0,0.0
2015,0.0,0.0,0.0
2016,0.0,0.0,0.0
2017,0.002396910108474597,0.010678954558916409,0.0060745367927984234
2018,0.06931564177157348,0.1721277220110336,0.0807892844853815
2019,0.07897557370807708,0.2565476495059423,0.1120688790614498
2020,0.13307622817600445,0.27425033669074517,0.22344488335931031
2021,0.18206950435955763,0.40339259894947754,0.23136760786315577
2022,0.3988132939590834,0.7768495890813415,0.3727451277822788
2023,0.23217519689540783,0.7595104290569709,0.41422393300165716
2024,0.09288487989200328,0.5043362437871228,0.29095708864190784
2025,0.16640157038659362,0.33284272923124114,0.20243229523950496
2026,0.15641175717474964,0.25895325862139895,0.15590312202579906
2027,0.10730987727055831,0.22029312036292736,0.15017002132036958
2028,0.015108012304296415,0.03938298533538661,0.018367680072020585
2029,0.0,0.0,0.0
2030,0.0,0.0,0.0
2031,0.0,0.0,0.0
2032,0.0,0.0,0.0
2033,0.0,0.0,0.0
2034,0.0,0.0,0.0
2035,0.0,0.0,0.0
2036,0.0,0.0,0.0
2037,0.0,0.0,0.0
2038,0.0,0.0,0.0
2039,0.0,0.0,0.0
2040,0.0,0.0,0.0
2041,0.0009181435123773793,0.002303424456141773,0.0012774284010651186
2042,0.016113281767435466,0.043357357429171135,0.02024054763817118
2043,0.04379501641228664,0.11239386733813397,0.04632179659708446
2044,0.05723284692636386,0.15662103256207777,0.07484216857715657
2045,0.23259916535832995,0.47547665787917726,0.2914237002138802
2046,0.28851194764578,0.7091380718089644,0.26021074542668576
2047,0.32738989893330617,0.7900798749728943,0.4154789167911956
2048,0.2924737907462913,0.8094513857897194,0.3902701043436393
2049,0.2716785490393682,0.597573668931139,0.3540301924534606
2050,0.19048071325463165,0.373591403096657,0.16819468831708617
2051,0.054140594174187213,0.1570440992174656,0.09699093404110211
2052,0.017367534043698975,0.0454394139796252,0.022907354423360404
2053,0.0,0.0,0.0
2054,0.0,0.0,0.0
2055,0.0,0.0,0.0
2056,0.0,0.0,0.0
2057,0.0,0.0,0.0
2058,0.0,0.0,0.0
2059,0.0,0.0,0.0
2060,0.0,0.0,0.0
2061,0.0,0.0,0.0
2062,0.0,0.0,0.0
2063,0.0,0.0,0.0
2064,0.0,0.0,0.0
2065,0.0030920689396718923,0.0083550573435331,0.005394125937273187
2066,0.023306763859684495,0.09487997589873544,0.0721846146989894
2067,0.12456245344803062,0.31672528585388504,0.18360117373203058
2068,0.3018691623966972,0.5115834127902896,0.28500092903448065
2069,0.2927550408707347,0.5790514733596971,0.3058035636906399
2070,0.26963596630352094,0.5255826924950241,0.3308589361470194
2071,0.268777234109848,0.5293064075565104,0.34233311655406456
2072,0.20812609547032276,0.4681908514724021,0.4002437972823568
2073,0.20113611787659658,0.4413616694992429,0.30889650924977397
2074,0.15951747100618965,0.4890651752927267,0.2121961384270909
2075,0.1316183527456399,0.3451963268123342,0.1751396407166845
